1.355, 13.68
1.356, 16.08
1.355, 16.95
1.355, 17.08
1.354, 17.26
1.351, 18.01
1.353, 13.05
1.357, 16.77
1.359, 17.42
1.359, 17.55
1.359, 17.63
1.358, 17.80
1.359, 19.41
1.359, 20.79
1.363, 14.18
1.363, 15.00
1.357, 15.80
1.363, 18.15
1.364, 19.14
1.367, 11.77
1.367, 16.24
1.367, 20.10
1.367, 20.63
1.365, 6.984
1.372, 12.32
1.367, 12.50
1.370, 13.76
1.372, 15.17
1.372, 16.09
1.372, 16.57
1.372, 16.99
1.367, 17.17
1.376, 9.845
1.372, 14.24
1.376, 14.45
1.376, 17.39
1.377, 17.63
1.371, 17.76
1.370, 19.42
1.376, 19.75
1.381, 19.08
1.384, 15.88
1.384, 16.16
1.388, 14.10
1.389, 14.58
1.386, 15.12
1.386, 15.23
1.388, 16.42
1.388, 16.53
1.388, 16.75
1.384, 17.00
1.388, 20.03
1.392, 12.48
1.394, 13.67
1.393, 13.93
1.394, 15.39
1.393, 17.31
1.392, 17.51
1.394, 17.73
1.392, 18.24
1.394, 20.85
1.396, 11.88
1.396, 12.81
1.396, 15.63
1.398, 17.14
1.398, 17.88
1.396, 18.02
1.394, 19.11
1.396, 19.20
1.398, 19.35
1.401, 13.25
1.402, 13.80
1.402, 14.83
1.402, 15.85
1.402, 16.17
1.401, 19.78
1.405, 14.06
1.399, 14.54
1.405, 14.95
1.399, 16.51
1.405, 16.69
1.406, 18.42
1.405, 18.81
1.410, 13.55
1.409, 15.18
1.410, 15.31
1.409, 15.45
1.410, 17.29
1.409, 17.50
1.408, 17.65
1.405, 20.86
1.413, 15.55
1.413, 16.29
1.414, 17.03
1.413, 17.97
1.409, 18.05
1.409, 19.20
1.411, 13.75
1.417, 14.76
1.416, 15.80
1.418, 16.07
1.417, 16.24
1.417, 19.98
1.420, 14.10
1.421, 15.01
1.421, 15.93
1.422, 18.26
1.417, 18.41
1.421, 19.03
1.421, 19.54
1.426, 11.86
1.426, 12.18
1.426, 12.55
1.421, 13.49
1.427, 15.26
1.421, 15.36
1.427, 16.65
1.423, 17.23
1.421, 17.35
1.421, 17.55
1.426, 18.83
1.430, 14.17
1.431, 14.89
1.423, 15.12
1.430, 16.36
1.427, 17.00
1.430, 17.96
1.429, 18.60
1.430, 19.13
1.430, 21.78
1.434, 13.18
1.434, 14.80
1.435, 16.10
1.432, 19.97
1.438, 12.84
1.438, 13.71
1.438, 13.97
1.440, 18.22
1.439, 18.47
1.442, 12.32
1.442, 12.53
1.443, 14.12
1.442, 15.26
1.444, 15.50
1.442, 15.66
1.443, 16.27
1.442, 16.57
1.440, 16.70
1.442, 17.41
1.442, 17.65
1.442, 18.81
1.442, 19.62
1.442, 22.16
1.446, 11.75
1.446, 14.21
1.447, 16.40
1.447, 17.16
1.440, 17.96
1.447, 18.14
1.442, 18.63
1.444, 19.05
1.448, 21.72
1.452, 12.68
1.450, 12.98
1.448, 13.86
1.450, 14.57
1.444, 14.83
1.452, 16.05
1.451, 16.20
1.450, 17.01
1.452, 17.76
1.450, 19.38
1.450, 19.85
1.455, 12.21
1.455, 13.12
1.456, 18.27
